id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_2296,Instagram,2025-03-06,Kurti,women,red,stripes,festive,7598,446,17741,Europe,img_2296.jpg,,Slim fit,maxi,halter,sleeveless,viscose,8595.0,designer launches,Prada SS 2025
instagram_2327,Marketplace,2025-07-10,Kurti,women,white,animal print,streetwear,4661,37,27615,US,img_2327.jpg,,fit,mini,boat neck,half sleeve,knits,10771.0,books,Book-to-Film Adaptation 2025
instagram_2487,Marketplace,2025-07-16,Kurti,women,green,graphic prints,formal,3364,313,17157,Europe,img_2487.jpg,,bodycon,mini,halter,3/4 sleeve,knits,6944.67,books,Book-to-Film Adaptation 2025
instagram_2614,Marketplace,2025-02-02,Kurti,women,black,graphic prints,formal,967,188,27454,US,img_2614.jpg,,Slim fit,midi,v-neck,full sleeve,linen,9536.33,designer launches,Dior Haute 2025
instagram_2821,Instagram,2025-07-19,Kurti,women,white,graphic prints,streetwear,1176,95,15367,US,img_2821.jpg,,fit,knee-length,collared,bell sleeve,blends,5546.0,designer launches,Prada SS 2025
instagram_2822,YouTube,2025-05-20,Kurti,women,"blue, white",polka dots,festive,854,143,11588,India,img_2822.jpg,,flared,knee-length,crew neck,bell sleeve,linen,4195.0,franchise,Star Wars New Trilogy 2025
instagram_2911,Facebook,2025-01-24,Kurti,women,beige,tie-dye,festive,2714,260,1879,US,img_2911.jpg,,bodycon,cropped,v-neck,half sleeve,rayon,1617.67,books,Book-to-Film Adaptation 2025
instagram_3031,Celebrities,2025-03-06,Kurti,women,"black, green, white",animal print,athleisure,633,250,4270,Europe,img_3031.jpg,,oversized,mini,off-shoulder,bell sleeve,rayon,1717.67,event - memes,Super Bowl Halftime Meme 2025
instagram_3091,Cinema,2025-03-21,Kurti,women,beige,animal print,athleisure,3045,12,1248,India,img_3091.jpg,,straight cut,ankle-length,halter,bell sleeve,polyester,1435.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3158,Marketplace,2025-07-23,Kurti,women,green,floral,athleisure,1407,486,984,Europe,img_3158.jpg,,bodycon,midi,v-neck,half sleeve,jersey,959.0,designer launches,Prada SS 2025
instagram_3171,Marketplace,2025-01-29,Kurti,women,green,solid,casual,5102,95,53569,Europe,img_3171.jpg,,bodycon,midi,v-neck,bell sleeve,knits,19588.67,trending memes,Distracted Boyfriend Revival
instagram_3238,Marketplace,2025-06-16,Kurti,women,"red, beige",floral,streetwear,4583,389,7566,Europe,img_3238.jpg,,straight cut,cropped,halter,3/4 sleeve,polyester,4179.33,franchise,Star Wars New Trilogy 2025
instagram_3252,Celebrities,2025-04-22,Kurti,women,pink,solid,casual,1121,518,19876,US,img_3252.jpg,,flared,maxi,crew neck,sleeveless,cotton,7171.67,franchise,Star Wars New Trilogy 2025
instagram_3554,Facebook,2025-07-09,Kurti,women,blue,abstract,casual,371,325,4698,Europe,img_3554.jpg,,flared,maxi,halter,bell sleeve,cotton,1798.0,trending memes,Distracted Boyfriend Revival
instagram_3607,Cinema,2025-05-06,Kurti,women,yellow,stripes,formal,2821,372,30748,Europe,img_3607.jpg,,bodycon,cropped,crew neck,bell sleeve,cotton,11313.67,designer launches,Prada SS 2025
instagram_3853,Marketplace,2025-09-05,Kurti,women,pink,solid,festive,913,106,15976,Global,img_3853.jpg,,Slim fit,maxi,off-shoulder,puff sleeve,denim,5665.0,trending memes,Distracted Boyfriend Revival
instagram_3924,Celebrities,2025-08-03,Kurti,women,white,checks,festive,739,132,66211,US,img_3924.jpg,,a-line,full-length,v-neck,3/4 sleeve,polyester,22360.67,designer launches,Dior Haute 2025
instagram_4336,Facebook,2025-06-04,Kurti,women,"blue, red, green",abstract,athleisure,4190,319,37467,India,img_4336.jpg,,regular,midi,crew neck,half sleeve,cotton,13992.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4659,YouTube,2025-04-20,Kurti,women,black,animal print,formal,1865,133,37276,India,img_4659.jpg,,fit,maxi,halter,half sleeve,rayon,13091.33,event - memes,Super Bowl Halftime Meme 2025
instagram_4675,Cinema,2025-06-10,Kurti,women,green,checks,athleisure,5757,116,53514,US,img_4675.jpg,,straight cut,knee-length,off-shoulder,sleeveless,denim,19795.67,designer launches,Prada SS 2025
instagram_4736,Cinema,2025-08-04,Kurti,women,black,polka dots,casual,1175,23,23568,Europe,img_4736.jpg,,bodycon,ankle-length,collared,sleeveless,denim,8255.33,event - memes,Super Bowl Halftime Meme 2025
instagram_4977,Celebrities,2025-05-07,Kurti,women,beige,animal print,streetwear,2236,617,35720,US,img_4977.jpg,,bodycon,maxi,boat neck,3/4 sleeve,viscose,12857.67,franchise,Star Wars New Trilogy 2025
instagram_4985,Marketplace,2025-08-02,Kurti,women,"beige, black",abstract,casual,3363,129,5175,US,img_4985.jpg,,relaxed fit,mini,boat neck,full sleeve,knits,2889.0,designer launches,Prada SS 2025
instagram_5034,Instagram,2025-05-23,Kurti,women,"blue, yellow",animal print,athleisure,733,272,10643,Europe,img_5034.jpg,,fit,knee-length,crew neck,3/4 sleeve,knits,3882.67,trending memes,Galaxy Brain Remix
instagram_5085,Cinema,2025-02-25,Kurti,women,blue,tie-dye,streetwear,186,460,45197,India,img_5085.jpg,,a-line,knee-length,square neck,puff sleeve,cotton,15281.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_5195,Marketplace,2025-05-10,Kurti,women,beige,floral,casual,2699,17,14177,India,img_5195.jpg,,relaxed fit,mini,polo neck,sleeveless,blends,5631.0,event - memes,Super Bowl Halftime Meme 2025
instagram_5266,Facebook,2025-04-17,Kurti,women,pink,abstract,festive,403,199,18214,Europe,img_5266.jpg,,fit,ankle-length,polo neck,sleeveless,knits,6272.0,trending memes,Galaxy Brain Remix
instagram_5311,Celebrities,2025-06-17,Kurti,women,red,floral,festive,378,80,8987,Global,img_5311.jpg,,regular,maxi,v-neck,bell sleeve,viscose,3148.33,event - memes,Super Bowl Halftime Meme 2025
instagram_5325,Instagram,2025-06-25,Kurti,women,pink,floral,athleisure,5995,135,32524,Europe,img_5325.jpg,,straight cut,mini,halter,sleeveless,linen,12884.67,designer launches,Dior Haute 2025
instagram_5690,Facebook,2025-07-22,Kurti,women,pink,tie-dye,streetwear,2054,193,4340,US,img_5690.jpg,,fit,mini,halter,bell sleeve,polyester,2195.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_5717,Cinema,2025-05-17,Kurti,women,black,solid,athleisure,909,69,9486,India,img_5717.jpg,,oversized,knee-length,off-shoulder,full sleeve,linen,3488.0,designer launches,Dior Haute 2025
instagram_5899,Instagram,2025-03-23,Kurti,women,"yellow, red, blue",abstract,athleisure,9268,1,1287,US,img_5899.jpg,,straight cut,ankle-length,crew neck,half sleeve,linen,3518.67,franchise,Star Wars New Trilogy 2025
