id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_239,Marketplace,2024-05-10,Dress,women,yellow,polka dots,streetwear,5015,720,21267,Global,img_239.jpg,,Slim fit,cropped,halter,3/4 sleeve,rayon,9000.67,designer launches,Gucci FW 2024
instagram_257,Facebook,2025-02-04,Dress,women,blue,stripes,casual,2932,73,17676,Europe,img_257.jpg,,straight cut,ankle-length,halter,bell sleeve,blends,6893.67,designer launches,Prada SS 2025
instagram_258,Facebook,2024-09-03,Dress,women,blue,checks,streetwear,4919,302,10145,Europe,img_258.jpg,,a-line,maxi,off-shoulder,full sleeve,linen,5122.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_271,Cinema,2024-04-26,Dress,women,pink,tie-dye,casual,1472,83,3165,US,img_271.jpg,,a-line,maxi,crew neck,puff sleeve,denim,1573.33,event - political,US Presidential Election 2024
instagram_277,YouTube,2024-01-05,Dress,women,blue,animal print,formal,3808,353,11195,Europe,img_277.jpg,,oversized,maxi,crew neck,puff sleeve,linen,5118.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_282,YouTube,2024-08-30,Dress,women,red,animal print,festive,3787,70,28177,US,img_282.jpg,,relaxed fit,full-length,boat neck,full sleeve,viscose,10678.0,event - memes,Oscar Memes 2024
instagram_287,Instagram,2024-02-02,Dress,women,blue,tie-dye,streetwear,5426,105,16477,Global,img_287.jpg,,relaxed fit,ankle-length,collared,puff sleeve,knits,7336.0,event - political,India State Elections 2024
instagram_296,Marketplace,2024-05-18,Dress,women,yellow,checks,athleisure,2561,186,14381,Europe,img_296.jpg,,fit,full-length,polo neck,cap sleeve,jersey,5709.33,trending memes,Vogue Challenge 2024
instagram_301,Cinema,2024-09-21,Dress,women,red,abstract,athleisure,1795,518,41121,India,img_301.jpg,,oversized,knee-length,off-shoulder,bell sleeve,blends,14478.0,event - memes,Oscar Memes 2024
instagram_316,Cinema,2024-11-23,Dress,women,yellow,solid,casual,1835,237,10211,India,img_316.jpg,,oversized,cropped,collared,half sleeve,denim,4094.33,franchise,Fast X Sequel 2024
instagram_352,Facebook,2024-07-03,Dress,women,green,tie-dye,festive,3766,125,10842,US,img_352.jpg,,relaxed fit,cropped,crew neck,half sleeve,viscose,4911.0,designer launches,Gucci FW 2024
instagram_355,Marketplace,2024-09-17,Dress,women,"yellow, pink",abstract,casual,147,320,2225,India,img_355.jpg,,regular,mini,collared,puff sleeve,rayon,897.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_366,Celebrities,2024-07-17,Dress,women,blue,stripes,athleisure,553,255,44452,India,img_366.jpg,,regular,mini,crew neck,full sleeve,knits,15086.67,designer launches,Chanel Cruise 2024
instagram_380,YouTube,2025-03-17,Dress,women,green,tie-dye,casual,665,94,28048,Europe,img_380.jpg,,relaxed fit,mini,square neck,bell sleeve,denim,9602.33,trending memes,Galaxy Brain Remix
instagram_381,Cinema,2024-06-04,Dress,women,pink,graphic prints,casual,139,462,34504,Global,img_381.jpg,,Slim fit,cropped,polo neck,3/4 sleeve,rayon,11701.67,event - political,India State Elections 2024
instagram_385,Cinema,2024-03-15,Dress,women,green,animal print,streetwear,4779,23,23898,India,img_385.jpg,,fit,midi,square neck,sleeveless,cotton,9566.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_406,Marketplace,2024-04-02,Dress,women,blue,tie-dye,athleisure,4303,32,28517,Global,img_406.jpg,,regular,ankle-length,collared,cap sleeve,blends,10950.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_408,Celebrities,2024-05-15,Dress,women,red,abstract,festive,2759,235,25769,India,img_408.jpg,,straight cut,mini,halter,cap sleeve,blends,9587.67,designer launches,Chanel Cruise 2024
instagram_414,Instagram,2025-09-01,Dress,women,green,graphic prints,casual,1235,630,34794,Global,img_414.jpg,,straight cut,midi,collared,sleeveless,polyester,12219.67,designer launches,Prada SS 2025
instagram_421,Cinema,2024-05-30,Dress,women,"pink, white",tie-dye,formal,1406,57,26635,India,img_421.jpg,,straight cut,mini,square neck,puff sleeve,linen,9366.0,franchise,Marvel Phase 5 Release 2024
instagram_437,Marketplace,2024-10-30,Dress,women,white,checks,athleisure,5246,270,13942,US,img_437.jpg,,flared,ankle-length,boat neck,half sleeve,rayon,6486.0,event - memes,Oscar Memes 2024
instagram_440,Cinema,2024-09-19,Dress,women,black,polka dots,formal,3116,433,24975,Europe,img_440.jpg,,regular,mini,crew neck,cap sleeve,jersey,9508.0,franchise,Fast X Sequel 2024
instagram_461,Instagram,2024-07-05,Dress,women,beige,checks,athleisure,1897,173,15843,India,img_461.jpg,,flared,full-length,v-neck,sleeveless,polyester,5971.0,trending memes,Cottagecore Revival Meme 2024
instagram_484,Instagram,2024-05-29,Dress,women,"beige, white",polka dots,athleisure,91,57,7754,Global,img_484.jpg,,fit,midi,crew neck,half sleeve,denim,2634.0,trending memes,Vogue Challenge 2024
instagram_506,Cinema,2024-06-20,Dress,women,"blue, green",abstract,athleisure,861,179,15566,Europe,img_506.jpg,,oversized,ankle-length,crew neck,puff sleeve,jersey,5535.33,franchise,Marvel Phase 5 Release 2024
instagram_528,Facebook,2024-04-03,Dress,women,pink,floral,athleisure,2547,189,28300,India,img_528.jpg,,regular,knee-length,off-shoulder,full sleeve,polyester,10345.33,trending memes,Cottagecore Revival Meme 2024
instagram_533,YouTube,2024-10-10,Dress,women,"beige, white, green",stripes,athleisure,1737,394,9391,India,img_533.jpg,,straight cut,maxi,crew neck,cap sleeve,cotton,3840.67,franchise,Marvel Phase 5 Release 2024
instagram_555,YouTube,2024-08-23,Dress,women,"yellow, green",solid,festive,403,279,46875,Europe,img_555.jpg,,regular,mini,halter,bell sleeve,polyester,15852.33,designer launches,Chanel Cruise 2024
instagram_560,Instagram,2024-03-11,Dress,women,"white, green",graphic prints,casual,8426,214,76419,India,img_560.jpg,,Slim fit,knee-length,crew neck,full sleeve,cotton,28353.0,event - memes,Oscar Memes 2024
instagram_580,Cinema,2024-04-07,Dress,women,beige,solid,formal,1012,80,28176,Global,img_580.jpg,,Slim fit,midi,polo neck,puff sleeve,jersey,9756.0,event - political,India State Elections 2024
instagram_655,Cinema,2024-06-15,Dress,women,pink,graphic prints,festive,3256,82,14262,India,img_655.jpg,,fit,knee-length,crew neck,half sleeve,jersey,5866.67,trending memes,Cottagecore Revival Meme 2024
instagram_670,YouTube,2024-01-14,Dress,women,"white, yellow",animal print,athleisure,5972,219,9849,Europe,img_670.jpg,,a-line,cropped,v-neck,bell sleeve,knits,5346.67,event - political,EU Parliament 2024
instagram_673,Facebook,2024-08-11,Dress,women,black,checks,athleisure,839,71,70057,Global,img_673.jpg,,fit,midi,halter,full sleeve,denim,23655.67,event - political,India State Elections 2024
instagram_702,Facebook,2025-03-20,Dress,women,"white, beige",polka dots,casual,2578,341,1169,Global,img_702.jpg,,oversized,knee-length,off-shoulder,bell sleeve,polyester,1362.67,trending memes,Galaxy Brain Remix
instagram_732,Celebrities,2024-06-20,Dress,women,black,solid,athleisure,5632,100,28417,US,img_732.jpg,,regular,full-length,polo neck,3/4 sleeve,cotton,11383.0,books,Bestseller Book Tour 2024
instagram_740,Instagram,2025-01-26,Dress,women,red,animal print,festive,3424,36,57724,Global,img_740.jpg,,relaxed fit,cropped,halter,sleeveless,blends,20394.67,books,Book-to-Film Adaptation 2025
instagram_752,Marketplace,2024-05-14,Dress,women,pink,checks,formal,3006,552,32896,US,img_752.jpg,,fit,maxi,crew neck,sleeveless,cotton,12151.33,event - memes,Oscar Memes 2024
instagram_755,YouTube,2025-02-02,Dress,women,green,checks,athleisure,1832,52,28638,US,img_755.jpg,,flared,maxi,halter,bell sleeve,jersey,10174.0,trending memes,Distracted Boyfriend Revival
instagram_759,Cinema,2025-08-23,Dress,women,yellow,abstract,streetwear,6784,235,23549,US,img_759.jpg,,bodycon,ankle-length,collared,cap sleeve,knits,10189.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_761,Celebrities,2024-02-21,Dress,women,green,stripes,casual,3251,387,5787,US,img_761.jpg,,Slim fit,full-length,off-shoulder,half sleeve,denim,3141.67,trending memes,Distracted Boyfriend Revival
instagram_766,Instagram,2024-12-14,Dress,women,"yellow, red",abstract,casual,4223,494,16499,US,img_766.jpg,,flared,ankle-length,halter,half sleeve,blends,7072.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_774,Cinema,2024-03-28,Dress,women,yellow,stripes,athleisure,4037,254,37474,Europe,img_774.jpg,,a-line,knee-length,crew neck,3/4 sleeve,polyester,13921.67,franchise,Fast X Sequel 2024
instagram_782,Marketplace,2025-02-03,Dress,women,"black, white",stripes,festive,4644,93,11885,US,img_782.jpg,,straight cut,mini,square neck,full sleeve,knits,5540.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_799,Instagram,2024-04-03,Dress,women,green,animal print,athleisure,2857,122,3922,Europe,img_799.jpg,,a-line,full-length,polo neck,bell sleeve,jersey,2300.33,event - memes,April Fools Viral 2024
instagram_801,Facebook,2024-04-21,Dress,women,red,animal print,athleisure,194,243,42468,Europe,img_801.jpg,,fit,cropped,boat neck,3/4 sleeve,polyester,14301.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_808,YouTube,2024-08-03,Dress,women,white,checks,festive,1385,347,16744,Europe,img_808.jpg,,Slim fit,mini,collared,3/4 sleeve,blends,6158.67,event - political,India State Elections 2024
instagram_811,Marketplace,2024-01-15,Dress,women,beige,floral,formal,29,15,21484,US,img_811.jpg,,oversized,full-length,halter,half sleeve,jersey,7176.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_816,Facebook,2024-04-06,Dress,women,"red, yellow",checks,athleisure,1558,266,54452,Global,img_816.jpg,,bodycon,cropped,boat neck,bell sleeve,jersey,18758.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_825,Celebrities,2024-03-18,Dress,women,pink,checks,formal,5248,47,17063,Europe,img_825.jpg,,regular,maxi,off-shoulder,full sleeve,polyester,7452.67,event - political,EU Parliament 2024
instagram_833,Celebrities,2024-01-29,Dress,women,blue,graphic prints,casual,4417,85,5050,US,img_833.jpg,,oversized,maxi,off-shoulder,3/4 sleeve,blends,3184.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_892,Celebrities,2024-07-30,Dress,women,green,polka dots,casual,122,242,32003,Europe,img_892.jpg,,fit,midi,crew neck,puff sleeve,linen,10789.0,event - political,US Presidential Election 2024
instagram_897,YouTube,2024-07-20,Dress,women,white,checks,casual,3262,160,10112,Europe,img_897.jpg,,oversized,ankle-length,crew neck,sleeveless,denim,4511.33,event - political,US Presidential Election 2024
instagram_922,Marketplace,2024-07-12,Dress,women,yellow,checks,formal,899,125,21101,Europe,img_922.jpg,,a-line,mini,polo neck,half sleeve,denim,7375.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_950,Celebrities,2024-07-03,Dress,women,blue,abstract,athleisure,2795,215,19361,Europe,img_950.jpg,,bodycon,knee-length,v-neck,3/4 sleeve,linen,7457.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_954,Cinema,2024-10-08,Dress,women,"blue, black",polka dots,casual,6962,90,21380,US,img_954.jpg,,bodycon,mini,off-shoulder,bell sleeve,rayon,9477.33,event - political,India State Elections 2024
instagram_955,Facebook,2025-01-14,Dress,women,"pink, green",abstract,athleisure,3022,161,22731,Global,img_955.jpg,,bodycon,maxi,crew neck,3/4 sleeve,polyester,8638.0,designer launches,Prada SS 2025
instagram_956,Marketplace,2025-06-16,Dress,women,pink,checks,festive,2418,326,9473,US,img_956.jpg,,a-line,cropped,halter,cap sleeve,blends,4072.33,franchise,Star Wars New Trilogy 2025
instagram_974,Cinema,2024-07-19,Dress,women,white,animal print,streetwear,1113,355,18033,Global,img_974.jpg,,oversized,cropped,crew neck,cap sleeve,cotton,6500.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_984,Celebrities,2024-11-30,Dress,women,green,graphic prints,athleisure,6005,140,22790,India,img_984.jpg,,Slim fit,mini,crew neck,full sleeve,polyester,9645.0,event - political,US Presidential Election 2024
instagram_990,YouTube,2024-05-31,Dress,women,red,graphic prints,athleisure,3454,83,46232,US,img_990.jpg,,regular,cropped,boat neck,puff sleeve,jersey,16589.67,trending memes,Galaxy Brain Remix
instagram_993,Facebook,2025-01-18,Dress,women,white,animal print,casual,1423,152,26752,Europe,img_993.jpg,,relaxed fit,ankle-length,halter,full sleeve,rayon,9442.33,trending memes,Distracted Boyfriend Revival
instagram_1002,Marketplace,2025-07-26,Dress,women,"red, yellow, black",checks,festive,2994,218,20610,Europe,img_1002.jpg,,a-line,ankle-length,collared,3/4 sleeve,knits,7940.67,designer launches,Prada SS 2025
instagram_1007,Celebrities,2025-02-04,Dress,women,"blue, green, red",polka dots,formal,2941,109,50451,India,img_1007.jpg,,regular,midi,off-shoulder,3/4 sleeve,jersey,17833.67,trending memes,Galaxy Brain Remix
instagram_1035,Celebrities,2024-10-26,Dress,women,black,floral,festive,104,48,69656,India,img_1035.jpg,,oversized,ankle-length,halter,cap sleeve,cotton,23269.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_1041,Instagram,2024-09-06,Dress,women,red,floral,athleisure,665,150,20383,Europe,img_1041.jpg,,a-line,mini,collared,bell sleeve,polyester,7066.0,event - political,US Presidential Election 2024
instagram_1055,Celebrities,2024-02-27,Dress,women,beige,tie-dye,streetwear,712,108,21628,US,img_1055.jpg,,relaxed fit,knee-length,crew neck,bell sleeve,viscose,7482.67,event - political,India State Elections 2024
instagram_1079,Instagram,2024-02-14,Dress,women,blue,solid,casual,2216,1,22144,Global,img_1079.jpg,,a-line,ankle-length,square neck,3/4 sleeve,viscose,8120.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_1106,Marketplace,2024-04-28,Dress,women,green,floral,formal,3750,153,15080,Europe,img_1106.jpg,,relaxed fit,full-length,off-shoulder,bell sleeve,cotton,6327.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1130,Celebrities,2024-06-12,Dress,women,beige,tie-dye,festive,231,126,13392,India,img_1130.jpg,,Slim fit,ankle-length,square neck,puff sleeve,viscose,4583.0,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_1141,YouTube,2024-03-15,Dress,women,green,stripes,casual,1155,467,4904,India,img_1141.jpg,,oversized,mini,polo neck,half sleeve,blends,2175.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1159,Marketplace,2025-01-12,Dress,women,green,tie-dye,casual,1614,273,10474,US,img_1159.jpg,,oversized,maxi,crew neck,bell sleeve,rayon,4120.33,books,Book-to-Film Adaptation 2025
instagram_1184,Cinema,2024-01-22,Dress,women,yellow,solid,casual,3409,137,16342,US,img_1184.jpg,,straight cut,ankle-length,polo neck,half sleeve,viscose,6629.33,trending memes,Cottagecore Revival Meme 2024
instagram_1199,Facebook,2024-10-18,Dress,women,pink,floral,streetwear,2075,101,15721,Europe,img_1199.jpg,,Slim fit,full-length,v-neck,puff sleeve,linen,5965.67,designer launches,Zara Designer Collab 2024
instagram_1215,Facebook,2024-09-15,Dress,women,"white, pink",solid,formal,3513,30,24946,India,img_1215.jpg,,regular,maxi,off-shoulder,full sleeve,knits,9496.33,books,Pulitzer Feature 2024
instagram_1228,Cinema,2024-05-14,Dress,women,green,stripes,festive,4647,154,6357,India,img_1228.jpg,,Slim fit,midi,polo neck,full sleeve,linen,3719.33,event - political,EU Parliament 2024
instagram_1252,Celebrities,2024-07-18,Dress,women,black,tie-dye,casual,3834,72,16825,Global,img_1252.jpg,,flared,maxi,polo neck,cap sleeve,viscose,6910.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_1270,Celebrities,2024-01-18,Dress,women,red,floral,casual,307,43,6044,US,img_1270.jpg,,bodycon,ankle-length,off-shoulder,3/4 sleeve,linen,2131.33,books,Pulitzer Feature 2024
instagram_1297,Celebrities,2024-02-03,Dress,women,"red, yellow",floral,formal,4490,288,11345,India,img_1297.jpg,,oversized,mini,off-shoulder,puff sleeve,knits,5374.33,franchise,Marvel Phase 5 Release 2024
instagram_1302,Marketplace,2024-07-09,Dress,women,yellow,floral,streetwear,1778,232,52036,India,img_1302.jpg,,straight cut,ankle-length,square neck,half sleeve,knits,18015.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1305,Facebook,2024-02-26,Dress,women,"yellow, black",stripes,casual,7996,188,33635,US,img_1305.jpg,,flared,full-length,polo neck,sleeveless,polyester,13939.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_1313,Instagram,2024-09-06,Dress,women,blue,tie-dye,athleisure,2504,147,5350,Europe,img_1313.jpg,,a-line,ankle-length,off-shoulder,puff sleeve,blends,2667.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_1318,Facebook,2024-01-02,Dress,women,blue,stripes,athleisure,2683,262,21522,Global,img_1318.jpg,,a-line,ankle-length,boat neck,puff sleeve,polyester,8155.67,franchise,Fast X Sequel 2024
instagram_1321,Celebrities,2024-03-26,Dress,women,red,floral,casual,154,77,3217,US,img_1321.jpg,,fit,ankle-length,polo neck,puff sleeve,polyester,1149.33,designer launches,Zara Designer Collab 2024
instagram_1323,Cinema,2024-06-17,Dress,women,"red, white",checks,streetwear,5593,164,23688,Global,img_1323.jpg,,a-line,knee-length,halter,full sleeve,denim,9815.0,event - memes,Oscar Memes 2024
instagram_1341,YouTube,2025-04-04,Dress,women,pink,animal print,athleisure,2517,326,18611,India,img_1341.jpg,,oversized,ankle-length,square neck,cap sleeve,blends,7151.33,trending memes,Galaxy Brain Remix
instagram_1346,Instagram,2025-01-11,Dress,women,green,polka dots,festive,100,88,10275,Global,img_1346.jpg,,relaxed fit,midi,polo neck,cap sleeve,blends,3487.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_1352,Facebook,2025-06-27,Dress,women,black,animal print,formal,912,321,18331,Europe,img_1352.jpg,,straight cut,knee-length,collared,cap sleeve,rayon,6521.33,event - memes,Super Bowl Halftime Meme 2025
instagram_1361,YouTube,2024-11-07,Dress,women,yellow,checks,casual,1926,263,27953,US,img_1361.jpg,,relaxed fit,knee-length,boat neck,bell sleeve,viscose,10047.33,designer launches,Chanel Cruise 2024
instagram_1366,Celebrities,2025-03-22,Dress,women,black,solid,formal,1067,127,38929,India,img_1366.jpg,,flared,ankle-length,square neck,bell sleeve,cotton,13374.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_1370,Celebrities,2024-06-01,Dress,women,"yellow, black, blue",abstract,casual,968,109,31287,Europe,img_1370.jpg,,oversized,mini,halter,3/4 sleeve,rayon,10788.0,event - political,EU Parliament 2024
instagram_1381,Instagram,2024-06-03,Dress,women,"beige, green, black",polka dots,streetwear,4832,496,546,US,img_1381.jpg,,bodycon,ankle-length,polo neck,sleeveless,rayon,1958.0,event - political,US Presidential Election 2024
instagram_1391,YouTube,2025-02-04,Dress,women,yellow,checks,athleisure,2,340,23555,US,img_1391.jpg,,straight cut,knee-length,crew neck,half sleeve,knits,7965.67,designer launches,Dior Haute 2025
instagram_1392,Celebrities,2024-03-23,Dress,women,"yellow, green, black",checks,formal,3468,481,10290,Global,img_1392.jpg,,regular,midi,halter,half sleeve,cotton,4746.33,books,Bestseller Book Tour 2024
instagram_1414,Facebook,2024-01-06,Dress,women,green,checks,casual,4705,201,7008,Europe,img_1414.jpg,,bodycon,knee-length,off-shoulder,3/4 sleeve,blends,3971.33,event - political,India State Elections 2024
instagram_1429,YouTube,2025-04-29,Dress,women,beige,abstract,streetwear,2382,83,5790,US,img_1429.jpg,,oversized,maxi,crew neck,half sleeve,denim,2751.67,franchise,Star Wars New Trilogy 2025
instagram_1440,Celebrities,2024-02-23,Dress,women,green,abstract,casual,4870,126,22761,Europe,img_1440.jpg,,bodycon,full-length,off-shoulder,cap sleeve,rayon,9252.33,franchise,Fast X Sequel 2024
instagram_1441,Marketplace,2024-03-19,Dress,women,white,graphic prints,formal,7343,43,7923,Global,img_1441.jpg,,flared,cropped,halter,puff sleeve,viscose,5103.0,trending memes,Vogue Challenge 2024
instagram_1463,Cinema,2024-11-18,Dress,women,beige,animal print,festive,2726,287,28935,India,img_1463.jpg,,relaxed fit,full-length,crew neck,puff sleeve,blends,10649.33,event - political,EU Parliament 2024
instagram_1472,YouTube,2024-12-26,Dress,women,yellow,animal print,athleisure,4305,297,21697,India,img_1472.jpg,,flared,cropped,polo neck,cap sleeve,jersey,8766.33,franchise,Marvel Phase 5 Release 2024
instagram_1512,Facebook,2024-07-07,Dress,women,black,solid,streetwear,6176,203,30770,India,img_1512.jpg,,bodycon,midi,collared,sleeveless,knits,12383.0,trending memes,Vogue Challenge 2024
instagram_1522,Celebrities,2024-10-25,Dress,women,"black, red",polka dots,streetwear,3375,145,11779,US,img_1522.jpg,,straight cut,knee-length,polo neck,full sleeve,cotton,5099.67,event - memes,April Fools Viral 2024
instagram_1541,Instagram,2025-05-30,Dress,women,yellow,polka dots,casual,1476,48,12782,US,img_1541.jpg,,bodycon,ankle-length,halter,3/4 sleeve,viscose,4768.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_1552,Marketplace,2024-11-04,Dress,women,beige,solid,streetwear,775,52,6768,Europe,img_1552.jpg,,oversized,cropped,halter,puff sleeve,viscose,2531.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_1558,Celebrities,2025-08-30,Dress,women,white,polka dots,streetwear,3802,108,30734,Global,img_1558.jpg,,bodycon,mini,off-shoulder,bell sleeve,knits,11548.0,books,Book-to-Film Adaptation 2025
instagram_1564,Cinema,2024-03-04,Dress,women,white,abstract,formal,4543,118,36274,Global,img_1564.jpg,,bodycon,knee-length,crew neck,3/4 sleeve,polyester,13645.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1580,Marketplace,2024-11-30,Dress,women,"yellow, red",checks,formal,80,72,3521,India,img_1580.jpg,,straight cut,mini,v-neck,puff sleeve,denim,1224.33,books,Bestseller Book Tour 2024
instagram_1598,Celebrities,2024-04-29,Dress,women,beige,graphic prints,formal,1178,221,26959,India,img_1598.jpg,,a-line,midi,v-neck,cap sleeve,jersey,9452.67,trending memes,Distracted Boyfriend Revival
instagram_1671,Celebrities,2025-08-26,Dress,women,pink,graphic prints,streetwear,9090,17,48222,Global,img_1671.jpg,,Slim fit,full-length,square neck,cap sleeve,jersey,19109.67,designer launches,Dior Haute 2025
instagram_1672,Instagram,2024-07-25,Dress,women,white,floral,athleisure,1388,40,38224,Europe,img_1672.jpg,,oversized,knee-length,crew neck,puff sleeve,viscose,13217.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1674,Instagram,2024-09-23,Dress,women,beige,stripes,casual,2268,109,7644,Europe,img_1674.jpg,,bodycon,ankle-length,off-shoulder,bell sleeve,jersey,3340.33,franchise,Marvel Phase 5 Release 2024
instagram_1677,Facebook,2024-12-30,Dress,women,white,floral,festive,6565,144,21938,Europe,img_1677.jpg,,straight cut,ankle-length,halter,bell sleeve,jersey,9549.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_1685,Marketplace,2024-11-13,Dress,women,yellow,floral,streetwear,1976,182,3581,Europe,img_1685.jpg,,a-line,ankle-length,polo neck,cap sleeve,cotton,1913.0,event - political,US Presidential Election 2024
instagram_1712,Facebook,2025-04-01,Dress,women,green,solid,casual,3180,257,18331,Europe,img_1712.jpg,,bodycon,mini,boat neck,sleeveless,polyester,7256.0,designer launches,Prada SS 2025
instagram_1720,Cinema,2024-11-15,Dress,women,beige,graphic prints,casual,801,235,23089,India,img_1720.jpg,,fit,full-length,v-neck,puff sleeve,rayon,8041.67,event - memes,April Fools Viral 2024
instagram_1739,Cinema,2024-03-27,Dress,women,"blue, red",animal print,formal,3827,188,31414,US,img_1739.jpg,,straight cut,ankle-length,v-neck,full sleeve,viscose,11809.67,trending memes,Cottagecore Revival Meme 2024
instagram_1742,Instagram,2024-05-20,Dress,women,beige,checks,athleisure,2342,135,26898,US,img_1742.jpg,,straight cut,mini,v-neck,full sleeve,cotton,9791.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_1743,YouTube,2024-06-06,Dress,women,"red, pink",polka dots,formal,3,273,52096,Europe,img_1743.jpg,,straight cut,mini,polo neck,puff sleeve,rayon,17457.33,books,Bestseller Book Tour 2024
